798	Orange customer you may now claim your FREE CAMERA PHONE upgrade for your loyalty Call now on 0207 153 9996 Offer ends 14thMarch TCs apply Optout availa
544	But am going to college pa What to do are else ill come there it self Pa
4731	Ive reached already
4490	Call me when you get the chance plz 3
179	Turns out my friends are staying for the whole show and wont be back til    so feel free to go ahead and smoke that    worth
2903	Ur cashbalance is currently 500 pounds  to maximize ur cashin now send CASH to 86688 only 150pmsg CC 08718720201 PO BOX 11414 TCRW1
2855	I doubt you could handle 5 times per night in any case
4788	Holy living christ what is taking you so long
1388	All e best 4 ur exam later
4178	Hes in lag Thats just the sad part but we keep in touch thanks to skype
1830	May i call You later Pls
4082	Sir good morning Hope you had a good weekend I called to let you know that i was able to raise    from my dad He however said he would make the rest available by mid feb This amount is still quite short and i was hoping you would help Do have a good day Abiola
4839	photoshop makes my computer shut down
4742	I keep seeing weird shit and bein all woah then realising its actually reasonable and Im all oh
1266	I will see in half an hour
2149	Ok Can be later showing around 8830 if you want  cld have drink before Wld prefer not to spend money on nosh if you dont mind as doing that nxt wk
828	Hahahause your brain dear
1592	Somewhr someone is surely made 4 u And God has decided a perfect time to make u meet dat person    till den      Enjoy ur crushes
4676	Im leaving my house now
1738	I will come tomorrow di
2843	Ok thanx
3949	Sorry went to bed early nightnight
5534	Compliments to you Was away from the system How your side
2896	Kkyesterday i was in cbe 
513	Prabhaim sorydarealyfrm heart im sory
4310	Ha ha  had popped down to the loo when you helloed me Hello
5298	Alex says hes not ok with you not being ok with it
2742	Nothing Can
2611	Awesome text me when youre restocked
3828	Goodmorningmy grandfather expiredso am on leave today
4458	If you want to mapquest it or something look up usf dogwood drive thats the tiny street where the parking lot is
1940	Excellent Are you ready to moan and scream in ecstasy
3335	You are being contacted by our dating service by someone you know To find out who it is call from a land line 09050000928 PoBox45W2TG150P
1609	Jus telling u dat ill b leaving 4 shanghai on 21st instead so well haf more time 2 meet up cya
776	Just sleepingand surfing
3844	chile please Its only a  DECIMAL  hour drive for me I come down all the time and will be subletting febapril for audition season
1334	Its ok lar U sleep early too Nite
444	Oic I saw him too but i tot he din c me I found a group liao
1466	Wat makes u thk ill fall down But actually i thk im quite prone 2 falls Lucky my dad at home i ask him come n fetch me already
3819	This is my number by vivek
4024	U gd lor go shopping i got stuff to do U wan 2 watch infernal affairs a not Come lar
3262	Im always looking for an excuse to be in the city
5098	Kkthis month kotees birthday know
3644	My house here e sky quite dark liao If raining then got excuse not 2 run already rite Hee
2245	Boo Im on my way to my moms Shes making tortilla soup Yummmm
5357	Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar I tot ü havent finish ur lab wat
756	Realy sorryi dont recognise this number and am now confused  who r u please
5356	Guai Ü shd haf seen him when hes naughty Ü so free today Can go jogging
4242	The LAY MAN Just to let you know you are missed and thought off Do have a great day And if you can send me bimbo and ugos numbers ill appreciate Safe
4581	No plans yet What are you doing 
4286	Yes I come to nyc for audiitions and am trying to relocate
3295	A little Meds say take once every 8 hours Its only been 5 but pain is back So I took another Hope I dont die
2111	Lara said she can loan me   
3708	Reading gud habit Nan bari hudgi yorge pataistha ertini kano
1240	Dear relieved of westonzoyland all going to plan this end too
487	If we win its really no 1 side for long time
1410	Ive got ten bucks jay is being noncomittal
4181	Can ü send me a copy of da report
1389	Hope ur head doesnt hurt 2 much  Am ploughing my way through a pile of ironing  Staying in with a chinky tonight come round if you like
1140	What  u wearing
1367	HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd PO Box 1327 Croydon CR9 5WB 0870k
3271	Raviyog Peripherals bhayandar east
4337	Now u sound like manky scouse boy stevelike I is travelling on da bus homewot has u inmind 4 recreation dis eve
1116	No nothis is kallis home groundamla home town is durban
3793	Twinks bears scallies skins and jocks are calling now Dont miss the weekends fun Call 08712466669 at 10pmin 2 stop texts call 08712460324nat rate
4066	Prof you have passed in all the papers in this sem congrats     Student Enna kalaachutaarama Prof Gud mrng
1761	Do u ever get a song stuck in your head for no reason and it wont go away til u listen to it like 5 times
405	None of thats happening til you get here though
926	Actually i deleted my old websitenow i m blogging at magicalsongsblogspotcom
4183	Ok da i already planned I wil pick you
867	Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 TsCs wwwsmsconet £150pm approx 3mins
132	Im home
340	Sorry Ill call later
4966	Dear Voucher holder Have your next meal on us Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttpwwwvouch4mecometlpdiningasp
4081	O i played smash bros    religiously
1811	Aight Ill ask a few of my roommates
2426	Oh k kbut he is not a big hitteranyway good
1110	No youll just get a headache trying to figure it out U can trust me to do the math I promise O
5397	I dont know exactly could you ask chechi
3992	Bank of Granite issues StrongBuy EXPLOSIVE PICK FOR OUR MEMBERS UP OVER 300  Nasdaq Symbol CDGT That is a 500 per
1962	Guess what Somebody you know secretly fancies you Wanna find out who it is Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150pmin 18
3806	No dude its not fakemy frnds got money thts y im reffering uif u member wit my mail link u vl be credited   rs and il be getiing   rsi can draw my acc wen it is   rs
4387	Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow With 200 FREE minutes to any mobile  100 FREE text  FREE camcorder Reply or Call 8000930705
777	Thanks for picking up the trash
1020	Nope watching tv at home Not going out V bored
1620	The 2 oz guy is being kinda flaky but one friend is interested in picking up    worth tonight if possible
378	You could have seen mei didt recognise you Face
2382	If i let you do this i want you in the house by 8am
2235	Good Morning plz call me sir
601	Im going out to buy mums present ar
5574	Rofl Its true to its name
463	Great Never been better Each day gives even more reasons to thank God
4199	FREE for 1st week No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates wwwgetzedcouk POBox 36504 W45WQ norm150ptone 16
1431	For sale  arsenal dartboard Good condition but no doubles or trebles
3200	7 lor Change 2 suntec Wat time u coming
1045	Mmm thats better now i got a roast down me id b better if i had a few drinks down me 2 Good indian
611	Its fine imma get a drink or somethin Want me to come find you
2628	Unni thank you dear for the rechargeRakhesh
1314	I love u 2 babe R u sure everything is alrite Is he being an idiot Txt bak girlie
3834	Ok
4965	I want to see your pretty pussy
284	Ok I asked for money how far
3386	FREE MSGWe billed your mobile number by mistake from shortcode 83332Please call 08081263000 to have charges refundedThis call will be free from a BT landline
2961	Buzzzz grins Did I buzz your ass Buzz your chest  Buzz your cock  Where do you keep your phone  Is the vibrator on  Did you feel it shake 
1148	Babe  I lost you  
4482	Y cant u try new invention to flyim not joking
4899	I cant pick the phone right now Pls send a message
188	Haha awesome be there in a minute
3993	I am on the way to ur home
144	A swt thought Nver get tired of doing little things 4 lovable persons Cozsomtimes those little things occupy d biggest part in their Hearts Gud ni8
4987	Dont let studying stress you out L8r
584	We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow
5279	Dunno leh cant remember mayb lor So wat time r we meeting tmr
1000	Then ü wait 4 me at bus stop aft ur lect lar If i dun c ü then i go get my car then come back n pick ü
1762	Nt yet chikkusimple habbahw abt u
4847	Missing you toopray inshah allah
1656	Wishing you and your family Merry X mas and HAPPY NEW Year in advance
2172	CAN I PLEASE COME UP NOW IMIN TOWNDONTMATTER IF URGOIN OUTL8RJUST REALLYNEED 2DOCDPLEASE DONTPLEASE DONTIGNORE MYCALLSU NO THECD ISVIMPORTANT TOME 4 2MORO
2195	I called but no one pick up e phone I ask both of them already they said ok
1470	Hi its LUCY Hubby at meetins all day Fri  I will B alone at hotel U fancy cumin over Pls leave msg 2day 09099726395 Lucy x Calls£1minMobsmoreLKPOBOX177HP51FL
5091	I wont do anything de
2025	Is there any movie theatre i can go to and watch unlimited movies and just pay once
1657	At 7 we will go ok na
3916	Today is ACCEPT DAYU Accept me as Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
3160	Thank u IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE
2192	Ooh 4got im gonna start belly dancing in moseley weds 630 if u want 2 join me they have a cafe too
3324	Ok darlin i supose it was ok i just worry too muchi have to do some film stuff my mate and then have to babysit again But you can call me therexx
2974	Sary just need Tim in the bollox it hurt him a lot so he tol me
5366	I think your mentor is  but not 100 percent sure
250	It didnt work again oh Ok goodnight then Ill fix and have it ready by the time you wake up You are very dearly missed have a good night sleep
442	Yeshe is really greatbhaji told kallis best cricketer after sachin in worldvery tough to get out
1166	Well Im computerless Time to make some oreo truffles
818	He has lots of used ones babe but the model doesnt help Youi have to bring it over and hell match it up
1562	Just got some gas money any chance you and the gang want to go on a grand nature adventure
1674	URGENT We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED Call 09050001295 from land line Claim A21 Valid 12hrs only
3623	That means from february to april ill be getting a place to stay down there so i dont have to hustle back and forth during audition season as i have since my sister moved away from harlem
4510	Not able to do anything
5349	My Parents My Kidz My Friends n My Colleagues All screaming SURPRISE  and I was waiting on the sofa    NAKED
242	Tomarrow final hearing on my laptop case so i cant
2437	Oh ya ya I remember da 
2036	Is avatar supposed to have subtoitles
235	Yeshere tv is always available in work place
3847	Mmmm I cant wait to lick it
2906	HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG
3707	Ok Very good Its all about making that money
1382	i dnt wnt to tlk wid u
3082	Ssi thinl role is like sachinjust standing Others have to hit
3241	Am okay Will soon be over All the best
4261	Sad story of a Man  Last week was my bday My Wife didnt wish me My Parents forgot n so did my Kids  I went to work Even my Colleagues did not wish
1454	Thats good because I need drugs
4739	Nt only for driving even for many reasons she is called BBDthts it chikku then hw abt dvg coldheard tht vinobanagar violence hw is the conditionand hw ru  Any problem
5225	5 nightsWe nt staying at port step liaoToo ex
2680	Was playng 9 doors game and gt racing on phone lol
3867	THATS ALRITE GIRL U KNOW GAIL IS NEVA WRONGTAKE CARE SWEET AND DONT WORRYC U L8TR HUNLOVE Yaxxx
5407	Pls give her prometazine syrup 5mls then   mins later feed
698	Aight you close by or still down around alexs place
4125	Cool want me to go to kappa or should I meet you outside mu
2690	Yes I know the cheesy songs from frosty the snowman 
3531	Xmas  New Years Eve tickets are now on sale from the club during the day from 10am till 8pm and on Thurs Fri  Sat night this week Theyre selling fast
105	wow Youre right I didnt mean to do that I guess once i gave up on boston men and changed my search location to nyc something changed Cuz on my signin page it still says boston
2443	Back in brum Thanks for putting us up and keeping us all and happy See you soon
2334	We are both fine Thanks
1009	I dont quite know what to do I still cant get hold of anyone I cud pick you up bout 730pm and we can see if theyre in the pub
4182	swhrt how u deyhope ur ok tot about u 2daylove n misstake care
678	Maybe Say hi to  and find out if  got his card Great escape or wetherspoons
2435	Indians r poor but India is not a poor country Says one of the swiss bank directors He says that    lac crore of Indian money is deposited in swiss banks which can be used for taxless budget for    yrs Can give    crore jobs to all Indians From any village to Delhi 4 lane roads Forever free power suply to more than    social projects Every citizen can get monthly    for    yrs No need of World Bank amp IMF loan Think how our money is blocked by rich politicians We have full rights against corrupt politicians Itna forward karo ki pura INDIA padhegm
4201	cmon babe make me horny turn me on Txt me your fantasy now babe  Im hot sticky and need you now All replies cost £150 2 cancel send STOP
1150	Im not driving Raining Then ill get caught at e mrt station lor
4822	Check Out Choose Your Babe Videos  smsshsexnetUN fgkslpoPW fgkslpo
272	Come to mu were sorting out our narcotics situation
2803	Depends on where u going lor
620	I come n pick ü up Come out immediately aft ur lesson
5046	Dunno my dad said he coming home 2 bring us out 4 lunch Yup i go w u lor I call u when i reach school lor
3483	Wherres my boytoy  
1687	Cramps stopped Going back to sleep
3711	Okok okthenwhats ur todays plan
4373	Purity of friendship between two is not about smiling after reading the forwarded messageIts about smiling just by seeing the name Gud evng
2065	URGENT Your mobile No  WON a £2000 Bonus Caller Prize on 020603 This is the 2nd attempt to reach YOU Call 09066362220 ASAP BOX97N7QP 150ppm
3020	I didnt get the second half of that message
4941	Tomarrow i want to got to court At  DECIMAL  So you come to bus stand at 9
1439	Wat so late still early mah Or we juz go 4 dinner lor Aiya i dunno
3202	Just curious because my cuz asked what I was up to
5156	Havent left yet so probably gonna be here til dinner
149	Ummmawill call after check inour life will begin from qatar so pls pray very hard
3447	wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine KUDIyarasu dhina vaazhthukkal 
1512	Peteis this your phone still Its Jenny from college and Leannewhat are you up to now
160	Customer service annoncement You have a New Years delivery waiting for you Please call 07046744435 now to arrange delivery
1691	Bring tat cd don forget
1346	Were somewhere on Fredericksburg
3069	Ok So april Cant wait
3514	Already one guy loving you
2830	Wifehow she knew the time of murder exactly
1520	Shall i ask one thing if you dont mistake me
2078	Trust me Even if isnt there its there
976	Eh u send wrongly lar
3105	U so lousy run already come back then half dead Hee
1858	Say this slowly GODI LOVE YOU amp I NEED YOUCLEAN MY HEART WITH YOUR BLOODSend this to Ten special people amp u c miracle tomorrow do itplspls do it
1450	As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts
289	hi baby im cruisin with my girl friend what r u up 2 give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx
37	Oops Ill let you know when my roommates done
4108	K then 2marrow are you coming to class
516	You are guaranteed the latest Nokia Phone a 40GB iPod MP3 player or a £500 prize Txt word COLLECT to No 83355 IBHltd LdnW15H 150pMtmsgrcvd18
1751	DO NOT B LATE LOVE MUM
5183	Babe I fucking love you too  You know Fuck it was so good to hear your voice I so need that I crave it I cant get enough I adore you Ahmad kisses
846	Kkwhen are you going
83	Ok i am on the way to home hi hi
1953	Haha Really oh no How Then will they deduct your lesson tmr
2957	Id have to check but theres only like 1 bowls worth left
1587	I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here That    dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives Every dime so for me to expect anything from you is not practical Something like that
1610	Are your freezing  Are you home yet  Will you remember to kiss your mom in the morning Do you love me  Do you think of me  Are you missing me yet 
2366	Ok then no need to tell me anything i am going to sleep good night
2428	Valentines Day Special Win over £1000 in our quiz and take your partner on the trip of a lifetime Send GO to 83600 now 150pmsg rcvd CustCare08718720201
5176	U 2
3468	Actually fuck that just do whatever do find an excuse to be in tampa at some point before january though
2003	Idea will soon get converted to live
3172	Mah b Ill pick it up tomorrow
1372	Hope you are feeling great Pls fill me in Abiola
1445	Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk Txt POD to 84128 TsCs wwwtextpodnet custcare 08712405020
1225	Rofl betta invest in some  anti aging products
5244	Its a part of checking IQ
3739	Plz note if anyone calling from a mobile Co amp asks u to type    or    Do not do so Disconnect the callcoz it iz an attempt of terrorist to make use of the sim card no Itz confirmd by nokia n motorola n has been verified by CNN IBN
2237	Sicomo nolistened2the plaid albumquite gdthe new air1 which is hilariousalso boughtbraindancea compofstuff on aphexs abelu hav2hear itc u sn xxxx
937	Then dun wear jeans lor
1395	Oh ok
1722	Fighting with the world is easy u either win or lose bt fightng with some1 who is close to u is dificult if u lose  u lose if u win  u still lose
2753	Play w computer Aiyah i tok 2 u lor
4000	We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs
85	Yup next stop
1247	Hello which the site to download songs its urgent pls
4177	How are you doing Hows the queen Are you going for the royal wedding
3292	My tuition is at 330 Hm we go for the 1120 to 1205 one Do you mind
62	Ha ha ha good joke Girls are situation seekers
2618	I went to ur hon lab but no one is there
755	When did you get to the library
4279	Im glad You are following your dreams
5048	Desires u going to doctor 4 liver And get a bit stylish Get ur hair managed Thats it
5565	Ok lor Sony ericsson salesman I ask shuhui then she say quite gd 2 use so i considering
3569	Collect your VALENTINES weekend to PARIS inc Flight  Hotel  £200 Prize guaranteed Text PARIS to No 69101 wwwrtfsphostingcom
1526	Hicts employee how are you
2356	R we going with the    bus
4812	Honey can you pls find out how much they sell Predicte in Nigeria And how many times can it be used Its very important to have a reply before monday
1064	Ok Not sure what time tho as not sure if can get to library before class Will try See you at some point Have good eve
1631	Sounds like you have many talents would you like to go on a dinner date next week
958	Love isnt a decision its a feeling If we could decide who to love then life would be much simpler but then less magical
4981	Spending new years with my brother and his family Lets plan to meet next week Are you ready to be spoiled 
2898	pdateNow  Double mins and 1000 txts on Orange tariffs Latest Motorola SonyEricsson  Nokia  Bluetooth FREE Call MobileUpd8 on 08000839402 or call2optoutYHL
3086	Ok lor I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat
724	That is wondar full flim
3709	Aight do you still want to get money
4218	Er mw im filled tuth is aight
1473	Oh U must have taken your REAL Valentine out shopping first
3595	Sorry Ill call later
4623	Received understood n acted upon
1923	No current and food here I am alone also
665	Leave it de Start Prepare for next
2752	Ok but tell me half an hr b4 u come i need 2 prepare
2146	FreeMsg Hey  Im Buffy 25 and love to satisfy men Home alone feeling randy Reply 2 C my PIX QlynnBV Help08700621170150p a msg Send stop to stop txts
3144	Not planned yet going to join company on jan 5 onlydon know what will happen after that
3314	I know you are serving I mean what are you doing now
1873	Dont know supports ass and srt i thnk I think ps3 can play through usb too
3744	Hey im bored So im thinking of u So wat r u doing
2893	Yeah theres quite a bit left Ill swing by tomorrow when I get up
5300	My darling sister How are you doing Whens school resuming Is there a minimum wait period before you reapply Do take care
3102	Tessypls do me a favor Pls convey my birthday wishes to Nimyapls dnt forget it Today is her birthday Shijas
2958	Yes there were many sweets
1649	Evening  v good if somewhat event laden Will fill you in dont you worry … Head  ok but throat  wrecked See you at six then
4663	Ok no prob
4554	SYMPTOMS when U are in love 1U like listening songs 2U get stopped where u see the name of your beloved 3U wont get angry when your
5320	K fyi Im back in my parents place in south tampa so I might need to do the deal somewhere else
3866	A pure hearted person can have a wonderful smile that makes even hisher enemies to feel guilty for being an enemy So catch the world with your smile GOODMORNING amp HAVE A SMILEY SUNDAY
1853	Dunno da next show aft 6 is 850 Toa payoh got 650
3272	K actually can you guys meet me at the sunoco on howard It should be right on the way
2777	We confirm eating at esplanade
3007	Ew are you one of them
3673	Yup Thk of u oso boring wat
1126	Aiyar sorry lor forgot 2 tell u
3445	Your board is working fine The issue of overheating is also reslove But still software inst is pending I will come around 8o clock
609	what I meant to say is cant wait to see u again getting bored of this bridgwater banter
3947	I will be gentle princess We will make sweet gentle love
4273	Natalja 25F is inviting you to be her friend Reply YES440 or NO440 See her wwwSMSacunat27081980 STOP Send STOP FRND to 62468
2692	sports fans  get the latest sports news str 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 wwwgetzedcouk 0870141701216 norm 4txt120p
3989	Ringtone Club Gr8 new polys direct to your mobile every week 
1960	Lol  Oh no babe I wont be sliding into your place after midnight but thanks for the invite
5463	December only Had your mobile 11mths You are entitled to update to the latest colour camera mobile for Free Call The Mobile Update Co FREE on 08002986906
3816	Can Dunno wat to get 4 her
5178	Rajipls do me a favour Pls convey my Birthday wishes to Nimya Pls Today is her birthday
4011	Ha Then we must walk to everywhere Cannot take tram My cousin said can walk to vic market from our hotel
282	You got called a tool
2449	Tmr then ü brin lar Aiya later i come n c lar Mayb ü neva set properly ü got da help sheet wif ü
4020	GRAN ONLYFOUND OUT AFEW DAYS AGOCUSOON HONI
5166	Ok leave no need to ask
2730	Urgent Please call 09066612661 from landline £5000 cash or a luxury 4 Canary Islands Holiday await collection TCs SAE award 20M12AQ 150ppm 16 “
1053	Do u noe wat time e place dat sells 4d closes
3467	Haha figures well I found the piece and priscillas bowl
4238	U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs wwwIdewcom SkillGame 1Winaweek age16 150ppermessSubscription
1393	Haha just kidding papa needs drugs
3162	How much did ur hdd casing cost
4350	You give us back my id proof and    rs We wont allow you to work We will come to your home within days
1161	Yun buying But school got offer 2000 plus only
2212	Just wanted to say holy shit you guys werent kidding about this bud
5383	Its sunny in california The weathers just cool
5375	Ok is any problem to u frm him Wats matter
1072	alright Ill make sure the car is back tonight
3659	Studying But ill be free next weekend
499	Some of them told accenture is not confirm Is it true
4760	URGENT Your Mobile number has been awarded with a £2000 prize GUARANTEED Call 09061790121 from land line Claim 3030 Valid 12hrs only 150ppm
3904	Right on brah see you later
5028	Ur cashbalance is currently 500 pounds  to maximize ur cashin now send GO to 86688 only 150pmeg CC 08718720201 HGSuite3422lands RowW1j6HL
4327	Am only searching for good dual sim mobile pa
3768	Yesmum lookin strong
2193	Thankyou so much for the call I appreciate your care
4609	Been running but only managed 5 minutes and then needed oxygen Might have to resort to the roller option
1463	Kinda First one gets in at twelve Aah Speak tomo
4950	Hi this is Amy we will be sending you a free phone number in a couple of days which will give you an access to all the adult parties
5319	Jus finish watching tv U
639	When ü login dat time Dad fetching ü home now
2927	Are you coming to day for class
3585	I sent your maga that money yesterday oh
4425	alright Thanks for the advice Enjoy your night out Ima try to get some sleep
1570	Today is ACCEPT DAYU Accept me as Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
3014	Yeah no probs  last night is obviously catching up with you Speak soon
147	Whats the staff name who is taking class for us
4264	Youll never believe this but i have actually got off at taunton Wow
95	Havent planning to buy later I check already lido only got 530 show in e afternoon U finish work already
1954	Nah im goin 2 the wrks with j wot bout u
1282	Oh ho Is this the first time u use these type of words
5100	Sorry about that this is my mates phone and i didnt write it love Kate
668	Carlosll be here in a minute if you still need to buy
2285	I reach home safe n sound liao
4707	Hey anyway i have to 
2085	you are sweet as well princess Please tell me your likes and dislikes in bed
693	Sorry to trouble u again Can buy 4d for my dad again 1405 1680 1843 All 2 big 1 small sat n sun Thanx
5322	Kothi print out marandratha
1250	HI HUN IM NOT COMIN 2NITETELL EVERY1 IM SORRY 4 ME HOPE U AVA GOODTIMEOLI RANG MELNITE IFINK IT MITE B SORTEDBUT IL EXPLAIN EVERYTHIN ON MONL8RSx
4515	Money i have won wining number 946 wot do i do next
5181	SMS AUCTION  A BRAND NEW Nokia 7250 is up 4 auction today Auction is FREE 2 join  take part Txt NOKIA to 86021 now
4315	I wasnt well babe i have swollen glands at my throat  What did you end up doing 
1019	Shall i send that exe to your mail id
2202	Haha can But im having dinner with my cousin
301	Need a coffee run tomoCant believe its that time of week already
54	Wow I never realized that you were so embarassed by your accomodations I thought you liked it since i was doing the best i could and you always seemed so happy about the cave Im sorry I didnt and dont have more to give Im sorry i offered Im sorry your room was so embarassing
3788	Wat r u doing
4228	Ok thats cool Its  just off either raglan rd or edward rd Behind the cricket ground Gimme ring when ur closeby see you tuesday
1731	Lol yeah at this point I guess not
3234	Guess he wants alone time We could just show up and watch when they do
2322	This pain couldnt have come at a worse time
2840	Were trying to find a Chinese food place around here
5269	HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN
220	I have to take exam with march 3
425	URGENT Your Mobile number has been awarded with a £2000 prize GUARANTEED Call 09058094455 from land line Claim 3030 Valid 12hrs only
4529	Understand his loss is my gain  so do you work School
3836	Watching tv lor Nice one then i like lor
4313	It so happens that there r 2waxsto do wat you want She can come and ill get her medical insurance And shell be able to deliver and have basic care Im currently shopping for the right medical insurance for her So just give me til friday morning Thats when ill see the major person that can guide me to the right insurance
1044	Easy ahsen got selected means its good
4840	All boys made fun of me today Ok i have no problem I just sent one message just for fun
1836	I have a rather prominent bite mark on my right cheek
5031	Id like to tell you my deepest darkest fantasies Call me 09094646631 just 60pmin To stop texts call 08712460324 nat rate
1545	Hello from Orange For 1 months free access to games news and sport plus 10 free texts and 20 photo messages reply YES Terms apply wwworangecoukow
580	our mobile number has won £5000 to claim calls us back or ring the claims hot line on 09050005321
3619	Sorry sent blank msg again Yup but trying 2 do some serious studying now
5367	Call 09095350301 and send our girls into erotic ecstacy Just 60pmin To stop texts call 08712460324 nat rate
4571	At WHAT TIME should i come tomorrow
705	Thats a bit weird even  where is the do supposed to be happening But good idea sure they will be in pub
1700	Free msg Sorry a service you ordered from 81303 could not be delivered as you do not have sufficient credit Please top up to receive the service
1851	You got job in wiproyou will get every thing in life in 2 or 3 years
198	Did u got that persons story
1310	I jokin oni lar Ü busy then i wun disturb ü
1495	How are you with moneYas in to youmoney aint a thinghow are you sha
2671	we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery
4969	You can donate £250 to UNICEFs Asian Tsunami disaster support fund by texting DONATE to 864233 £250 will be added to your next bill
5127	He is impossible to argue with and he always treats me like his sub like he never released me  Which he did and I will remind him of that if necessary
1850	I dont want to hear philosophy Just say what happen
2001	LMAO wheres your fish memory when I need it
2049	No de But call me after some time Ill tell you k
5302	Well good morning mr  Hows london treatin ya treacle
1458	U sleeping now Or you going to take Haha I got spys wat Me online checking n replying mails lor
660	It doesnt make sense to take it there unless its free If you need to know more wikipediacom
5520	Miles and smiles r made frm same letters but do u know d difference smile on ur face keeps me happy even though I am miles away from u keep smiling Good nyt
4999	Esplanade lor Where else
4625	U need my presnts always bcz U cant mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha That mns prabha isLOVE Got it Dont mis me
4552	Hey do u fancy meetin me at 4 at cha  hav a lil beverage on me if not txt or ring me and we can meet up l8r quite tired got in at 3 vpist  love Pete x x x
2578	In sch but neva mind u eat 1st lor
1321	Correct So how was work today
518	Boltblue tones for 150p Reply POLY or MONO eg POLY3 1 Cha Cha Slide 2 Yeah 3 Slow Jamz 6 Toxic 8 Come With Me or STOP 4 more tones txt MORE
5141	Yup I havent been there before You want to go for the yoga I can call up to book
843	Pls send me a comprehensive mail about who im paying when and how much
341	U calling me right Call my hand phone
2077	Must come later I normally bathe him in da afternoon mah
535	Ill be late
2926	Thts gods gift for birds as humans hav some natural gift frm god
1211	His bday real is in april 
788	It does it on its own Most of the time it fixes my spelling But sometimes it gets a completely diff word Go figure
2241	Every day i use to sleep after    so only
2386	Sorry Ill call later
991	Ugh Gotta drive back to sd from la My butt is sore
2827	Congratulations  Thanks to a good friend U have WON the £2000 Xmas prize 2 claim is easy just call 08712103738 NOW Only 10p per minute BTnationalrate
2319	Waqt se pehle or naseeb se zyada kisi ko kuch nahi miltaZindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai
4236	Now only i reached home   I am very tired now  I will come tomorro
4344	Ha I wouldnt say that I just didnt read anything into way u seemed I dont like 2 be judgementali save that for fridays in the pub
3899	No Thank you Youve been wonderful
1287	Just wondering the others just took off
4120	Watch lor I saw a few swatch one i thk quite ok Ard 116 but i need 2nd opinion leh
2201	Not sure I have the stomach for it 
4391	K Im ready   
3855	Dont worry 1 day very big lambu ji vl cometil then enjoy batchlor party
4669	I send the print  outs da
5364	Yep get with the program Youre slacking
4641	Of course I guess gods just got me on hold right now
4046	Yes my reg is  Ciao
1068	Once free call me sir I am waiting for you
4564	How much u trying to get
4	U dun say so early hor U c already then say
3365	Can Im free
1029	Are you not around or just still asleep V
2175	Hiya had a good day Have you spoken to since the weekend
4156	Haf u eaten Wat time u wan me 2 come
1181	To day class is there are no class
395	Yes i think so I am in office but my lap is in room i think thats on for the last few days I didnt shut that down
2640	Am in gobi arts college
2117	Well I wasnt available as I washob nobbing with last night so they had to ask Nickey Platt instead of me
557	O Well uv causes mutations Sunscreen is like essential thesedays
2227	Alrite jod hows the revision goin Keris bin doin a smidgin N e way u wanna cum over after collegexx
4506	She told to hr that he want posting in chennaibecause im working here
2058	Please charge my mobile when you get up in morning
4614	Sorry da I gone mad so many pending works what to do
2637	Tiwary to rcbbattle between bang and kochi
